Orlando Magic,Cleveland Cavaliers,Dallas Mavericks,Portland Trail Blazers,Minnesota Timberwolves,Phoenix Suns,Philadelphia 76ers,Toronto Raptors,New Orleans Pelicans,Milwaukee Bucks,Los Angeles Clippers,Denver Nuggets,Oklahoma City Thunder,Atlanta Hawks,New York Knicks,Washington Wizards,Memphis Grizzlies,Brooklyn Nets,Chicago Bulls,Houston Rockets,Utah Jazz,Golden State Warriors,Boston Celtics,Indiana Pacers,San Antonio Spurs,Charlotte Hornets,Los Angeles Lakers,Detroit Pistons,Sacramento Kings,Miami Heat,Day of Week, Month,Day of Month, Year,Start (ET),PTS(Visitor),PTS(Home),Pr(Visitor), Pr(Home)
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,80,0,0,0,0,3,11,9,3,7.00,98,104,0,1
0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,3,11,9,3,10.50,95,116,0,1
0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,3,11,9,3,7.00,115,122,0,1
0,0,0,81,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,9,3,10.50,80,111,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,3,11,9,3,7.00,96,110,0,1
0,0,0,0,0,0,0,81,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,9,3,8.00,112,102,1,0
80,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,9,3,7.00,123,107,1,0
0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,3,11,9,3,9.00,100,107,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,80,0,0,0,0,0,3,11,9,3,9.50,101,99,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,81,0,0,0,0,0,0,0,3,11,9,3,7.00,93,118,0,1
0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,4,11,10,3,9.00,125,101,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,80,4,11,10,3,8.00,98,95,1,0
0,0,0,0,0,0,0,0,81,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,10,3,8.00,112,106,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,80,0,4,11,10,3,10.50,101,91,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,5,11,11,3,7.50,87,115,0,1
0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,5,11,11,3,7.00,113,111,1,0
0,0,0,0,0,0,0,0,0,0,81,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,11,11,3,8.00,110,108,1,0
80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,5,11,11,3,7.00,87,74,1,0
0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,5,11,11,3,7.00,105,109,0,1
0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,5,11,11,3,10.00,120,122,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,81,0,0,5,11,11,3,8.50,86,96,0,1
0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,11,11,3,7.00,105,94,1,0
0,0,0,0,0,0,81,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,11,12,3,7.50,96,117,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,80,0,0,0,0,0,0,0,0,0,0,0,6,11,12,3,8.00,95,106,0,1
0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,6,11,12,3,9.00,106,95,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,81,0,0,0,0,0,6,11,12,3,8.00,106,100,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,80,0,0,0,0,0,0,6,11,12,3,7.00,105,99,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,80,6,11,12,3,8.00,102,91,1,0
0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,6,11,12,3,8.50,96,106,0,1
0,0,0,0,80,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,11,12,3,8.00,119,105,1,0
0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,6,11,12,3,7.00,126,99,1,0
0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,6,11,12,3,9.00,122,104,1,0
0,0,0,0,0,0,0,80,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,11,12,3,7.50,107,118,0,1
0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,7,11,13,3,3.50,93,100,0,1
0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,7,11,13,3,8.00,120,133,0,1
0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,7,11,13,3,7.00,99,125,0,1
81,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,11,13,3,7.00,119,117,1,0
0,0,0,80,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,11,13,3,9.00,105,112,0,1
0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,1,11,14,3,7.50,88,104,0,1
0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,1,11,14,3,8.00,88,115,0,1
81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,1,11,14,3,7.00,69,88,0,1
0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,1,11,14,3,10.50,95,127,0,1
0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,1,11,14,3,8.00,105,106,0,1
0,0,81,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,14,3,7.50,77,93,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,81,1,11,14,3,8.50,90,94,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,80,0,0,0,0,0,0,0,0,0,1,11,14,3,9.00,102,96,1,0
0,80,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11,15,3,7.00,117,121,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,80,0,0,0,2,11,15,3,10.50,118,125,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,2,11,15,3,7.50,93,90,1,0
0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,2,11,15,3,8.00,115,108,1,0
0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,2,11,15,3,10.00,113,88,1,0
0,0,0,0,0,0,0,0,0,81,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,16,3,7.50,100,107,0,1
0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,3,11,16,3,7.50,83,90,0,1
0,0,0,0,0,81,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,16,3,9.00,104,120,0,1
0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,3,11,16,3,7.00,93,103,0,1
0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,16,3,10.50,111,107,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,3,11,16,3,7.50,102,105,0,1
0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,3,11,16,3,8.00,103,105,0,1
80,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,16,3,7.00,82,89,0,1
0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,16,3,7.00,102,109,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,80,0,3,11,16,3,10.50,110,105,1,0
0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,3,11,16,3,8.00,127,121,1,0
0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,4,11,17,3,8.00,109,126,0,1
0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,4,11,17,3,7.50,73,96,0,1
0,0,0,0,80,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,17,3,8.00,86,110,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,80,0,0,0,0,0,0,0,0,0,4,11,17,3,10.50,85,77,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,17,3,7.00,112,119,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,80,0,0,0,0,0,0,0,5,11,18,3,8.00,104,88,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,5,11,18,3,7.00,96,100,0,1
0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,5,11,18,3,7.50,81,104,0,1
0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,5,11,18,3,8.50,80,64,1,0
0,0,0,0,0,0,0,81,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,11,18,3,9.00,113,111,1,0
0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,5,11,18,3,7.00,116,96,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,80,0,0,0,5,11,18,3,10.50,116,107,1,0
0,0,0,81,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,11,18,3,8.00,101,113,0,1
0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,5,11,18,3,8.00,105,124,0,1
0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,5,11,18,3,10.50,121,115,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,80,0,0,6,11,19,3,7.00,94,92,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,81,0,0,0,0,0,0,0,0,0,6,11,19,3,5.00,102,111,0,1
0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,6,11,19,3,10.50,95,102,0,1
0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,6,11,19,3,8.00,71,93,0,1
0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,6,11,19,3,8.50,124,121,1,0
0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,6,11,19,3,7.00,116,121,0,1
80,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,11,19,3,7.00,87,95,0,1
0,0,0,0,0,81,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,11,19,3,7.50,105,120,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,81,6,11,19,3,7.00,114,111,1,0
0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,7,11,20,3,3.50,129,109,1,0
0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,7,11,20,3,9.00,91,105,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,80,0,0,0,7,11,20,3,9.50,118,110,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,81,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,11,20,3,12.00,94,104,0,1
0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,7,11,20,3,7.00,115,111,1,0
0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,7,11,20,3,9.00,99,102,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,80,0,0,0,0,1,11,21,3,7.00,105,90,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,80,0,0,1,11,21,3,7.50,99,96,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,80,0,0,0,0,0,0,1,11,21,3,7.00,120,83,1,0
0,0,0,0,0,0,0,81,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,21,3,10.50,115,123,0,1
81,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,21,3,8.00,89,93,0,1
0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,1,11,21,3,8.00,99,93,1,0
0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,1,11,21,3,7.00,94,101,0,1
0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,1,11,21,3,8.50,91,96,0,1
0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,21,3,7.00,101,106,0,1
0,0,0,0,0,0,0,0,81,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11,22,3,7.50,112,94,1,0
0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,2,11,22,3,9.00,107,110,0,1
0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,2,11,22,3,10.50,109,111,0,1
0,0,0,81,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11,22,3,7.50,103,107,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,81,0,0,0,0,0,0,0,3,11,23,3,7.50,111,92,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,80,0,0,0,0,3,11,23,3,7.00,119,114,1,0
0,80,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,23,3,7.00,125,137,0,1
0,0,80,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,23,3,8.50,124,104,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,81,3,11,23,3,7.50,84,107,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,81,0,0,0,3,11,23,3,10.50,106,149,0,1
0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,3,11,23,3,8.00,115,102,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,3,11,23,3,7.00,96,85,1,0
0,0,0,0,81,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,23,3,9.50,96,117,0,1
80,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,23,3,7.00,92,87,1,0
0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,23,3,7.00,104,99,1,0
0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,3,11,23,3,10.50,101,116,0,1
0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,3,11,23,3,9.00,83,108,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,81,0,0,0,0,0,5,11,25,3,1.00,109,103,1,0
0,80,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,11,25,3,7.50,90,128,0,1
0,0,0,0,0,0,0,0,0,0,0,80,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,11,25,3,9.00,132,129,1,0
0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,5,11,25,3,7.50,97,108,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,80,0,0,0,0,0,0,5,11,25,3,8.00,97,118,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,80,0,0,0,5,11,25,3,10.50,109,85,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,81,5,11,25,3,8.00,90,81,1,0
0,0,0,0,0,0,0,81,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,11,25,3,8.00,105,99,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,5,11,25,3,7.50,111,113,0,1
80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,11,25,3,7.00,94,91,1,0
0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,5,11,25,3,7.50,105,89,1,0
0,0,0,0,81,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,11,25,3,9.00,98,85,1,0
0,0,0,80,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,11,25,3,10.00,104,119,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,80,0,5,11,25,3,10.50,117,104,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,5,11,25,3,8.00,68,95,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,6,11,26,3,7.00,102,107,0,1
0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,6,11,26,3,10.50,102,115,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,80,6,11,26,3,8.00,110,107,1,0
0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,6,11,26,3,8.00,88,106,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,81,0,0,0,0,0,6,11,26,3,7.00,112,100,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,81,0,7,11,27,3,6.00,122,105,1,0
0,0,80,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,11,27,3,7.00,81,91,0,1
0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,7,11,27,3,6.00,70,91,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,7,11,27,3,9.50,94,109,0,1
80,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,11,27,3,6.00,104,96,1,0
0,81,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,11,27,3,1.00,112,108,1,0
0,0,0,0,0,80,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,11,27,3,3.50,120,114,1,0
0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,7,11,27,3,9.00,130,114,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,1,11,28,3,10.50,100,105,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,81,0,0,0,0,1,11,28,3,8.00,104,85,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,80,1,11,28,3,7.50,112,104,1,0
0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,1,11,28,3,8.00,112,103,1,0
0,0,0,0,0,0,0,0,0,0,0,0,81,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,28,3,7.50,112,103,1,0
0,0,0,0,0,0,81,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,28,3,7.50,95,122,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,81,0,1,11,28,3,7.00,95,101,0,1
0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,2,11,29,3,7.50,122,127,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,81,0,0,2,11,29,3,7.00,112,89,1,0
0,81,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11,29,3,8.00,101,118,0,1
0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,2,11,29,3,8.00,88,105,0,1
81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,2,11,29,3,8.50,95,83,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,80,0,0,0,0,0,0,0,0,0,2,11,29,3,9.00,101,120,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,81,0,0,3,11,30,3,7.50,121,114,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,81,0,0,0,3,11,30,3,8.00,96,90,1,0
0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,3,11,30,3,8.50,94,87,1,0
0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,3,11,30,3,9.00,106,98,1,0
0,0,0,0,80,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,30,3,8.00,106,104,1,0
0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,30,3,8.00,115,126,0,1
0,0,0,0,0,80,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,30,3,9.00,107,109,0,1
0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,3,11,30,3,10.00,109,131,0,1
0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,30,3,7.50,105,120,0,1
0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,4,12,1,3,7.50,111,93,1,0
0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,4,12,1,3,7.00,87,97,0,1
